X,Y,OBJECTID,DAMS00X020,DAM_NAME,OTHER_NAME,NIDID,LONGITUDE,LATITUDE,COUNTY,RIVER,CITY,OWN_NAME,OWN_TYPE,DAM_TYPE,PURPOSES,YR_COMPL,NID_HEIGHT,MAX_STOR,NORMAL_STO,SURF_AREA,DRAIN_AREA,HAZARD,STATE,SYMBOL
-94.111678225831724,46.668338169183109,7661,7661,PINE RIVER DAM,PINE RIVER RESERVOIR,MN00582,-94.11167,46.66833,CROW WING,PINE RIVER,CROSS LAKE,CEMVP,F,RE,FCNSR,1886,24,187700,101340,13700,562,H,MN,F
-97.443339202333519,46.671677936762229,7662,7662,MAPLE RIVER DAM (T-180),T-180,ND00472,-97.44333,46.67167,CASS,SHEYENNE-MAPLE-TR,DURBIN,MAPLE RIVER WRD,L,RE,C,1985,69,0,10,3,36.7,H,ND,C
-96.020008779503627,46.673338035097132,7663,7663,PELICAN LAKE, ,MN00198,-96.02,46.67333,OTTER TAIL,PELICAN RIVER,DUNVILLA,STATE OF MN,S,PG,O,1938,7,70250,61950,0,0,L,MN,O
-89.230006823748425,46.68000849854279,7664,7664,VICTORIA, ,MI00203,-89.23,46.68,ONTONAGON,W BR ONTONAGON,ONTONAGON,UPPER PENINSULA POWER COMPANY,U,CNPGRE,HR,1930,210,10300,10300,250,1340,H,MI,H
-98.036769324311692,46.683147852413697,7665,7665,CLAUSEN SPRINGS DAM, ,ND00029,-98.03676,46.68314,BARNES,SPRING CREEK,KATHRYN,BARNES CO WRD,L,RE,RF,1967,52,1274.6,639.6,42.7,78,H,ND,R
-111.261682607771974,46.691676708229174,7666,7666,STOYANOFF, ,MT00051,-111.26167,46.69167,MEAGHER,BENTON GULCH,GREAT FALLS,"HALMES, GENE",P,RE,I,1947,50,575,392,0,0,L,MT,I
-111.211682595551892,46.691676713158579,7667,7667,DOGGETT RESERVOIR,ELK CREEK DAM,MT00860,-111.21167,46.69167,MEAGHER,TR-ELK CREEK,GREAT FALLS,CAMAS CREEK CATTLE & SHEEP CO,P,RE,I,1948,50,540,400,24,12.3,H,MT,I
-95.726678714235533,46.695008063095933,7668,7668,WIMER LAKE, ,MN00205,-95.72667,46.695,OTTER TAIL,TR-OTTERTAIL RIVER,PERHAM,STATE OF MN,S,PG,O,1937,6,5610,5100,0,0,L,MN,O
-112.180012808274284,46.696676629157324,7669,7669,THREE MILE RESERVOIR (L.&C.),DAM NANCY,MT00865,-112.18,46.69667,LEWIS & CLARK,THREE MILE CREEK,HELENA VALLEY,HARDIE RANCH CORPORATION,P,RE,I,1926,70,300,180,3,5.6,H,MT,I
-111.695012673839031,46.701676638547617,7670,7670,LAKE HELENA,RON S BAAAAATH,MT03748,-111.695,46.70167,LEWIS & CLARK,PRICKLY PEAR CREEK,EAST HELENA,MONTANA POWER CO (HYDROPOWER),U,RE,S,1972,20,49047,8160,0,0,L,MT,S
-101.836680359527804,46.70972756716958,7671,7671,HEART BUTTE DIKE,LAKE TSCHIDA,ND00150,-101.83667,46.70972,GRANT,HEART RIVER OS,MANDAN,DOI BR,F,RE,IC,1949,30,430011,75785,3299,1810,L,ND,I
-122.791254773022615,46.711495503614294,7672,7672,FRENCH CANYON DAM, ,WA00433,-122.79124,46.71149,YAKIMA,NORTH FORK COWICHE CREEK,TIETON,US DOI BR PACIFIC NW REGION,F,RE,I,1985,74,1250,670,23,15.80000019,H,WA,I
-93.94667820050725,46.71667820298925,7673,7673,EMILY LAKE, ,MN00052,-93.94667,46.71667,CROW WING,PINE RIVER,EMILY,VILLAGE OF EMILY,L,PG,O,1939,11,9422,7403,0,0,L,MN,O
-101.228710218650278,46.722857616505635,7674,7674,FISH CREEK DAM, ,ND00115,-101.2287,46.72285,MORTON,FISH CREEK,N,ND GAME & FISH DEPT,S,RE,R,1971,64.5,1660.4,993.6,55.5,10.25,L,ND,R
-88.668336612589144,46.723338570588474,7675,7675,PRICKETT, ,MI00193,-88.66833,46.72333,BARAGA,STURGEON,PELKIE,UPPER PENINSULA POWER COMPANY,U,CBRE,HR,1931,54,13687,6500,773,400,H,MI,H
-88.668336612589144,46.723338570588474,7676,7676,PRICKETT  INTAKE & POWERHOUSE, ,MI83037,-88.66833,46.72333,BARAGA,STURGEON,PELKIE,UPPER PENINSULA POWER COMPANY,U, ,HR,1931,69,13687,6500,773,400,H,MI,H
-122.826244776769869,46.724835495110305,7677,7677,PEO DAM NO. 3D,WIDCO DAM NO. 3D,WA00580,-122.82623,46.72483,LEWIS,TR-PACKWOOD CREEK,CENTRALIA,PACIFICORP,U,RE,T,1988,285,15000,7500,200,0.5,L,WA,T
-122.822514783962305,46.726675501643292,7678,7678,3D, ,WA83457,-122.8225,46.72667,LEWIS, ,CENTRALIA,CENTRALIA MINING CO.,P, ,T, ,245,50960,0,0,0.57,H,WA,T
-122.633314760229624,46.735005530270556,7679,7679,SKOOKUMCHUCK, ,WA00153,-122.6333,46.735,THURSTON,SKOOKUMCHUCK R,"BUCODA, WA","PACIFICORP;WWP;PGE;PUGET SOUND",P,RE,HSF,1970,160,60000,35000,540,62,H,WA,H
-122.835294769658091,46.736395538473282,7680,7680,3C, ,WA83454,-122.83528,46.73639,LEWIS, ,CENTRALIA,CENTRALIA MINING CO.,P, ,T, ,170,22100,0,0,0.28,S,WA,T
-122.846404791732297,46.740285499093559,7681,7681,3B, ,WA83453,-122.84639,46.74028,LEWIS, ,CENTRALIA,CENTRALIA MINING CO.,P, ,T, ,155,18910,0,0,0.24,S,WA,T
-122.834584766410345,46.741495510691145,7682,7682,PEO DAM NO. 3B,WIDCO DAM NO. 3B,WA00434,-122.83457,46.74149,LEWIS,TR-HANAFORD CREEK,CENTRALIA,PACIFICORP,U,RE,T,1980,140,7750,5500,115,0.5,S,WA,T
-122.834584767308684,46.744825509345127,7683,7683,PEO DAM NO. 3C - NORTH,WIDCO DAM NO. 3C - NORTH,WA00528,-122.83457,46.74482,LEWIS,SOUTH HANAFORD CREEK-OFFSTREAM,CENTRALIA, ,U,RE,T,1987,170,2000,1000,0,0.75,S,WA,T
-122.834584767308684,46.744825509345127,7684,7684,PEO DAM NO. 3C - SOUTH,WIDCO DAM NO. 3C - SOUTH,WA00529,-122.83457,46.74482,LEWIS,TR-PACKWOOD CREEK-OFFSTREAM,CENTRALIA,PACIFICORP,U,RE,T,1987,95,9600,6000,72,0.75,S,WA,T
-122.840854795091104,46.745835497292099,7685,7685,3A, ,WA83452,-122.84084,46.74583,LEWIS, ,CENTRALIA,CENTRALIA MINING CO.,P, ,T, ,55,1760,0,0,0.1,S,WA,T
-120.465014398990576,46.746675791921831,7686,7686,ROZA DIVERSION,ROZA POOL,WA00275,-120.465,46.74667,KITTITAS,YAKIMA RIVER,YAKIMA,DOI BR,F,CNPG,IH,1938,67,100,100,34,1785,L,WA,I
-94.051678248717181,46.746678209795583,7687,7687,EAGLE LAKE, ,MN00048,-94.05167,46.74667,CROW WING,DAGGETT BROOK,FIFTY LAKES,STATE OF MN,S,PG,O,1936,8,6842,5909,0,0,L,MN,O
-67.847199775875808,46.754209553970242,7688,7688,LIBBY BROOK DAM,SITE 2-LIBBY BROOK W/S,ME00493,-67.8472,46.7542,AROOSTOOK,LIBBY BROOK,FORT FAIRFIELD,TOWN OF FORT FAIRFIELD,L,RE,C,1965,60,640,46,7,3,H,ME,C
-95.900008765985703,46.755008029735833,7689,7689,MELISSA LAKE,BUCKS MILL DAM,MN00127,-95.9,46.755,BECKER,PELICAN RIVER,PELICAN RAPIDS,CITY DETROIT LAKES, ,PG,O,1937,16,31125,27465,0,0,L,MN,O
-111.885012765011567,46.781676638582248,7690,7690,HAUSER DAM, ,MT00560,-111.885,46.78167,LEWIS AND CLARK,MISSOURI R,CRAIG,MONTANA POWER CO,P,PG,HCR,1911,125,139890,61870,6200,16876,H,MT,H
-94.993338516411583,46.781678115553845,7691,7691,ROOSEVELT LAKE, ,MN00051,-94.99333,46.78167,CROW WING,DAGGETT BROOK,FIFTY LAKES,STATE OF MN,S,PG,O,1936,8,72412,67360,0,0,L,MN,O
-93.316678050486445,46.783338227510718,7692,7692,SANDY LAKE, ,MN00998,-93.31667,46.78333,AITKIN,MISSISSIPPI (BIG SANDY),LIBBY, , ,CN,C,1895,14,72500,37500,9400,421,H,MN,C
-93.328338012194408,46.788338236868462,7693,7693,SANDY LAKE DAM & LOCK,SANDY LAKE RESERVOIR,MN00583,-93.32833,46.78833,AITKIN,SANDY RIVER,LIBBY,CEMVP,F,RE,NCSRF,1895,22,79400,38000,9400,421,L,MN,N
-122.286684710765414,46.790105591944602,7694,7694,LA GRANDE, ,WA00253,-122.28667,46.7901,THURSTON/PIERCE,NISQUALLY RIVER,"YELM, WA",CITY OF TACOMA,U,CNVAPG,H,1944,217,7200,2676,45,292,H,WA,H
-89.525006927198262,46.791678528682937,7695,7695,SOUTH TAILINGS POND, ,MI83457,-89.525,46.79167,ONTONAGON, ,SILVER CITY,COPPER RANGE CO.,P, ,T, ,75,97500,0,0,2,L,MI,T
-89.516676916942259,46.791678529297982,7696,7696,WHITE PINE MINE NORTH TAILINGS DAM #2, ,MI00269,-89.51667,46.79167,ONTONAGON,NATIVE CREEK,NONE,COPPER RANGE COMPANY,P,RE,T,1971,75,39000,27000,900,13.6,S,MI,T
-94.516678383294931,46.800008181290416,7697,7697,PINE MOUNTAIN LAKE, ,MN00033,-94.51667,46.8,CASS,PINE RIVER,BACKUS,STATE OF MN,S,PG,O,1936,7,126737,122120,0,0,L,MN,O
-112.811682952459392,46.801676540368469,7698,7698,NEVADA CREEK DAM, ,MT00017,-112.81167,46.80167,POWELL,NEVADA CREEK,HELMVILLE,"STATE OF MONTANA, D.N.R.C., W.R.D.",S,RE,I,1938,105,17300,12640,368,145,H,MT,I
-94.391678346007311,46.810008163390691,7699,7699,HATTIE LAKE, ,MN00034,-94.39167,46.81,CASS,PINE RIVER,CHICKAMAW BEACH,STATE OF MN,S,PG,O,1937,10,8168,6716,0,0,L,MN,O
-89.24333681555332,46.811678541859138,7700,7700,COPPER RANGE COMPANY DAM, ,MI02314,-89.24333,46.81167,ONTONAGON,BEAR CREEK,NONE-LAKE SUPERIOR,COPPER RANGE COMPANY,P,RE,T,1958,70,34300,4900,1225,2,S,MI,T
-87.680006325449099,46.81222863147304,7701,7701,LAKE INDEPENDENCE DAM, ,MI00438,-87.68,46.81222,MARQUETTE,IRON RIVER,NONE,MARQUETTE COUNTY DRAIN COMMISSIONER,P,REPG,O,1913,14,16100,9330,2071,0,L,MI,O
-120.67285443342773,46.813185751192634,7702,7702,WENAS DAM, ,WA00002,-120.67284,46.81318,YAKIMA,WENAS CREEK,SELAH,WENAS IRRIGATION DIST,P,ER,I,1911,90,5500,3200,142,114,H,WA,I
-122.308344697554972,46.818335579113956,7703,7703,ALDER, ,WA00257,-122.30833,46.81833,THURSTON/PIERCE,NISQUALLY RIVER,YELM,CITY OF TACOMA,U,CNVAPG,HR,1945,330,241195,231936,3065,286,H,WA,H
-100.633310079575949,46.825007697058268,7704,7704,MCDOWELL DAM, ,ND00039,-100.6333,46.825,BURLEIGH,APPLE CREEK-TR,N,BURLEIGH CO WRD,L,RE,R,1976,58.8,1479.6,785.6,56.5,6.15,S,ND,R
-95.011678535625222,46.841678142739944,7705,7705,LONG LAKE, ,MN00187,-95.01167,46.84167,HUBBARD,SHELL RIVER,HUBBARD,STATE OF MN,S,REOT,O,1949,25,57753,57753,1863,35,L,MN,O
-94.430008380304017,46.841678186981262,7706,7706,PORTAGE LAKE, ,MN00031,-94.43,46.84167,CASS,BROOK RIVER,CHICKAMAW BEACH,STATE OF MN,S,PG,O,1937,6,31548,28680,0,0,S,MN,O
-105.233341257862151,46.846677252967417,7707,7707,COAL CREEK, ,MT00657,-105.23333,46.84667,PRAIRIE,COAL CREEK,FALLON,U.S. D.O.I. B.L.M.,F,RE,C,1963,53,778,434,0,0,L,MT,C
-94.865008489942753,46.858338123612036,7708,7708,WASHBURN LAKE, ,MN00043,-94.865,46.85833,CASS,DAGGETT BROOK,OUTING,STATE OF MN,S,PG,O,1936,7,72776,68165,0,0,L,MN,O
-102.826950654643653,46.869727475759248,7709,7709,DICKINSON,EDWARD ARTHUR PATTERSON,ND00148,-102.82694,46.86972,STARK,HEART RIVER,DICKINSON,DOI BR,F,RE,ISCR,1949,65,8934,8934,819,406,H,ND,I
-121.300014559677763,46.870005702743619,7710,7710,BUMPING LAKE,BUMPING LAKE,WA00263,-121.3,46.87,YAKIMA,BUMPING RIVER,GOOSE PRAIRIE,DOI BR,F,RE,ICH,1909,61,33700,33700,1303,69,H,WA,I
-101.258310220200045,46.870007641578987,7711,7711,SWEETBRIAR CREEK DAM, ,ND00038,-101.2583,46.87,MORTON,SWEETBRIAR CREEK,MANDAN,ND DEPT OF TRANSPORTATION,S,RE,RF,1964,64.7,10400,3640,315,154,S,ND,R
-94.016678237737651,46.871678184180908,7712,7712,GEORGE LAKE, ,MN00044,-94.01667,46.87167,CASS,DAGGETT BROOK,OUTING,STATE OF MN,S,PG,O,1938,6,16560,14400,0,0,L,MN,O
-119.970294321602964,46.87305581139217,7713,7713,WANAPUM,WANAPUM (RES),WA00085,-119.97028,46.87305,GRANT,COLUMBIA R,"RICHLAND, WA",GRANT COUNTY PUD NO 2,U,PGERCN,HC,1965,205.5,796000,590000,14590,95000,H,WA,H
-67.821899790402213,46.881909581860448,7714,7714,TRAFTON LAKE DAM,SITE 3-LIMESTONE STREAM,ME00229,-67.8219,46.8819,AROOSTOOK,WEBSTER BROOK,"FOUR FALLS, CANADA",TOWN OF LIMESTONE,L,RE,CR,1969,82,3630,1916,84,4.1,H,ME,C
-95.630008714010842,46.886678092786219,7715,7715,HEIGHT OF LAND LAKE, ,MN00021,-95.63,46.88667,BECKER,OTTER TAIL RIVER,FRAZEE,MNDNR,S,PGCN,O,1938,12,24000,12000,3943,172,L,MN,O
-108.470012010058667,46.905006969714059,7716,7716,YELLOW WATER MAIN DAM, ,MT00012,-108.47,46.905,PETROLEUM,YELLOW WATER CREEK,MOSBY,"STATE OF MONTANA, D.N.R.C., W.R.D.",S,ER,I,1938,55,8100,4500,490,55,L,MT,I
-94.891678518514055,46.910008141603527,7717,7717,CROW WING 5TH LAKE, ,MN00188,-94.89167,46.91,HUBBARD,CROW WING RIVER,NIMROD,STATE OF MN,S,PG,O,1938,10,6664,5880,0,0,L,MN,O
-92.161677690856976,46.910008343504458,7718,7718,WILD RICE LAKE, ,MN00613,-92.16167,46.91,ST LOUIS,BEAVER,CLOQUET,"ALLETE, INC",U,PGCNRE,HR,1907,11,9600,7936,2688,22,L,MN,H
-119.035014188195362,46.911675937765317,7719,7719,SCOOTENEY - NORTH DIKE,SCOOTENEY RES,WA00267,-119.035,46.91167,FRANKLIN,COLUMBIA RIVER OS,NONE,DOI BR,F,RE,I,1952,25,15250,15250,925,0,L,WA,I
-94.298338329573909,46.91833819547405,7720,7720,BLACKWATER LAKE, ,MN00030,-94.29833,46.91833,CASS,TR-BOY RIVER,LONGVILLE,STATE OF MN,S,PG,O,1938,6,15440,13274,0,0,L,MN,O
-95.051678541628377,46.920008150473166,7721,7721,FISH HOOK RIVER,MILL POND DAM,MN00234,-95.05167,46.92,HUBBARD,FISH HOOK RIVER,HUBBARD,CITY OF PARK RAPIDS,L,PGRE,O,1941,20,10000,6500,0,0,H,MN,O
-88.551676635010594,46.923058582176971,7722,7722,OTTER LAKE DIVERSION DAM, ,MI02538,-88.55167,46.92305,HOUGHTON,STURGEON RIVER,NONE,HOUGHTON COUNTY,L,PG,RC,1979,11,30800,1120,700,0,L,MI,R
-103.805810923618083,46.933337397949956,7723,7723,CAMEL BUTTE DAM, ,ND00019,-103.8058,46.93333,GOLDEN VALLEY,ANDREWS CREEK,N,ND DEPT OF TRANSPORTATION,S,RE,RF,1968,53,1640,720,56.7,8.2,S,ND,R
-98.710009571513126,46.933337832246728,7724,7724,JAMESTOWN,JAMESTOWN,ND00151,-98.71,46.93333,STUTSMAN,JAMES RIVER,JAMESTOWN,DOI BR,F,RE,ICSR,1952,110,34721,34721,2556,1670,H,ND,I
-108.241681960047927,46.940007014929144,7725,7725,PETROLIA, ,MT00008,-108.24167,46.94,PETROLEUM,SOUTH FORK FLATWILLOW CREEK,MOSBY,PETROLIA IRRIGATION DISTRICT,L,RE,I,1951,76,14170,9192,515,612,H,MT,I
-67.844399773847613,46.945809600187701,7726,7726,DUREPO BROOK DAM,SITE 1-LIMESTONE STREAM,ME00348,-67.8444,46.9458,AROOSTOOK,DUREPO BROOK,LIMESTONE,TOWN OF LIMESTONE,L,RE,CS,1974,83,6461,555,66,20,H,ME,C
-94.806668502455182,46.950008135414016,7727,7727,CROW WING 8TH LAKE, ,MN00189,-94.80666,46.95,HUBBARD,CROW WING RIVER,NIMROD,STATE OF MN,S,PG,O,1938,9,26000,21033,0,0,L,MN,O
-92.278347776279119,46.956678344846857,7728,7728,FISH LAKE, ,MN00614,-92.27834,46.95667,ST LOUIS,BEAVER,CLOQUET,"ALLETE, INC",U,PGCNRE,HR,1911,20,41728,39680,5120,47,H,MN,H
-109.931672347709352,46.958336835269755,7729,7729,ACKLEY LAKE DAM, ,MT00010,-109.93166,46.95833,JUDITH BASIN,TR-HAUCK COULEE,NONE,"STATE OF MONTANA, D.N.R.C., W.R.D.",S,RE,I,1938,55,7990,5970,260,2.6,H,MT,I
-98.750009569431427,46.96167785684559,7730,7730,PIPESTEM DAM,PIPESTEM LAKE,ND00146,-98.75,46.96167,STUTSMAN,PIPESTEM CREEK,JAMESTOWN,CENWO,F,RE,CR,1974,110,181650,9870,855,594,H,ND,C
-95.816678768391427,46.973338097820573,7731,7731,BUFFALO LAKE, ,MN00123,-95.81667,46.97333,BECKER,BUFFALO RIVER,RICHWOOD,STATE OF MN,S,OT,O,1936,6,6868,6060,0,0,L,MN,O
-95.046678539418224,46.978338119699664,7732,7732,POTATO LAKE, ,MN00186,-95.04667,46.97833,HUBBARD,FISH HOOK RIVER,PARK RAPIDS,STATE OF MN,S,PG,O,1939,9,90376,82160,0,0,L,MN,O
-119.270014222902475,46.980565910553452,7733,7733,O SULLIVAN,POTHOLES,WA00268,-119.27,46.98056,GRANT,CRAB CREEK,SYMINA,DOI BR,F,RE,CNIH,1948,200,332300,332300,27800,4000,H,WA,C
-109.275012240129939,46.98333690127177,7734,7734,EAST FORK DAM, ,MT01567,-109.275,46.98333,FERGUS,EAST FORK BIG SPRING CREEK,LEWISTOWN,CITY OF LEWISTOWN,L,RE,C,1974,93,7150,1700,201,61.8,H,MT,C
-95.636678753504455,46.986678108565208,7735,7735,FLAT LAKE, ,MN00616,-95.63667,46.98667,BECKER,EGG RIVER,FRAZEE,DOI FWS,F,REPG,O,1941,8,12100,5020,0,0,L,MN,O
-92.225007741594396,46.991668348721348,7736,7736,ISLAND LAKE, ,MN00612,-92.225,46.99166,ST LOUIS,CLOQUET,CLOQUET,"ALLETE, INC",U,PGCNRE,HR,1915,57,177000,166000,10800,531,H,MN,H
-92.225007741594396,46.991668348721348,7737,7737,ISLAND LAKE NORTH DIKE, ,MN83014,-92.225,46.99166,ST LOUIS,CLOQUET, ,"ALLETE, INC",U,RE,HR,1915,45,177000,166000,10800,0,H,MN,H
-92.225007741594396,46.991668348721348,7738,7738,ISLAND LAKE SOUTH DIKE, ,MN83015,-92.225,46.99166,ST LOUIS,CLOQUET, ,"ALLETE, INC",U,RE,HR,1915,45,177000,166000,10800,0,H,MN,H
-109.333352242888836,46.998336926307083,7739,7739,HANSON CREEK DAM, ,MT01570,-109.33334,46.99833,FERGUS,HANSON CREEK,LEWISTOWN,CITY OF LEWISTOWN,L,RE,C,1974,72,860,180,32,7.8,H,MT,C
-112.425842891622565,47.009176592232379,7740,7740,WILLOW CREEK - DIKE 2,WILLOW CREEK,MT82933,-112.42583,47.00917,LEWIS AND CLARK,WILLOW CREEK,GREAT FALLS,DOI BR,F,RE,I,1941,4,39800,32300,1530,95,H,MT,I
-112.666672946709582,47.009456598982467,7741,7741,PISHKUN DIKE 5,PISHKUN,MT82928,-112.66666,47.00945,TETON,DEEP CREEK TR,CHOTEAU,DOI BR,F,RE,I,1931,11,46670,46670,1550,0,H,MT,I
-112.583352944669457,47.009456607558057,7742,7742,PISHKUN DIKE 4,PISHKUN,MT82927,-112.58334,47.00945,TETON,DEEP CREEK TR,CHOTEAU,DOI BR,F,RE,I,1931,30,46670,46670,1550,0,H,MT,I
-112.583352944669457,47.009456607558057,7743,7743,PISHKUN DIKE 6,PISHKUN,MT82929,-112.58334,47.00945,TETON,DEEP CREEK TR,CHOTEAU,DOI BR,F,RE,I,1931,16,46670,46670,1550,0,H,MT,I
-112.583352944669457,47.009726612545542,7744,7744,PISHKUN DIKE 7,PISHKUN,MT82930,-112.58334,47.00972,TETON,DEEP CREEK TR,CHOTEAU,DOI BR,F,RE,I,1931,16,46670,46670,1550,0,H,MT,I
-112.500012940741215,47.010566614841487,7745,7745,PISHKUN DIKE 3,PISHKUN,MT82926,-112.5,47.01056,TETON,DEEP CREEK TR,CHOTEAU,DOI BR,F,RE,I,1931,26,46670,46670,1550,0,H,MT,I
-112.500012940741215,47.011396583731411,7746,7746,PISHKUN DIKE 8,PISHKUN,MT82931,-112.5,47.01139,TETON,DEEP CREEK TR,CHOTEAU,DOI BR,F,RE,I,1931,16,46670,46670,1550,0,H,MT,I
-93.83833822954567,47.016678259482759,7747,7747,WILLOW RIVER,BIG RICE LAKE,MN00041,-93.83833,47.01667,CASS,WILLOW RIVER,HAYPOINT,MNDNR-F,S,PG,IO,1962,9,13465,5409,0,0,L,MN,I
-112.353342907635152,47.028336598003229,7748,7748,MIKE HORSE MINE, ,MT01365,-112.35333,47.02833,LEWIS & CLARK,BEARTRAP CREEK,LINCOLN,ATLANTIC RICHFIELD CO,P,RE,S,1935,50,316,138,0,0,L,MT,S
-109.350012269689032,47.035006912191307,7749,7749,PIKE CREEK DAM, ,MT01568,-109.35,47.035,FERGUS,PIKE CREEK,LEWISTOWN,CITY OF LEWISTOWN,L,RE,C,1977,81,780,477,35,7.7,H,MT,C
-98.080009439458635,47.036677922731279,7750,7750,BALDHILL,LAKE ASHTABULA,ND00309,-98.08,47.03667,BARNES,SHEYENNE RIVER,VALLEY CITY,CEMVP,F,RECN,CSR,1950,60,156000,69500,5470,8078,H,ND,C
-109.42501224085764,47.038336903060717,7751,7751,BIG CASINO CREEK DAM, ,MT01569,-109.425,47.03833,FERGUS,BIG CASINO CREEK,LEWISTOWN,CITY OF LEWISTOWN,L,RE,I,1976,80,2063,1446,72,18.9,H,MT,I
-101.158310222709289,47.044867659949517,7752,7752,SQUARE BUTTECRFLDRETSTR#5,SQUARE BUTTE #5,ND00393,-101.1583,47.04486,OLIVER,SQUARE BUTTE CREEK-TR,N,OLIVER & MORTON CO WRD,L,RE,CP,1979,71,5800,494.7,62.4,30.4,H,ND,C
-92.2000077422217,47.051678356945082,7753,7753,BOULDER LAKE, ,MN00611,-92.2,47.05167,ST LOUIS,OTTER,CLOQUET,"ALLETE, INC",U,RECN,HR,1919,20,30300,29440,4100,63,L,MN,H
-92.2000077422217,47.051678356945082,7754,7754,BOULDER LAKE BB DIKE, ,MN83011,-92.2,47.05167,ST LOUIS,OTTER, ,"ALLETE, INC",U,RE,HR,1919,20,30300,29440,4100,0,L,MN,H
-92.2000077422217,47.051678356945082,7755,7755,BOULDER LAKE DIKE CC, ,MN83012,-92.2,47.05167,ST LOUIS,OTTER, ,"ALLETE, INC",U,RE,HR,1919,20,30300,29440,4100,0,L,MN,H
-92.2000077422217,47.051678356945082,7756,7756,BOULDER LAKE DIKE EE, ,MN83013,-92.2,47.05167,ST LOUIS,OTTER, ,"ALLETE, INC",U,RE,HR,1919,20,30300,29440,4100,0,L,MN,H
-101.205910270663537,47.066347664376195,7757,7757,NELSON LAKE DAM,MINNKOTA POWER DAM,ND00096,-101.2059,47.06634,OLIVER,SQUARE BUTTE CREEK,N,MINNKOTA POWER INC.,U,RE,OR,1967,66,20122,10350,660,146,H,ND,O
-93.471668129735377,47.070008293566552,7758,7758,SPLITHAND LAKE, ,MN00079,-93.47166,47.07,ITASCA,SPLITHAND CREEK,JACOBSON,STATE OF MN,S,PG,O,1938,6,28000,24140,1352,18,L,MN,O
-119.333354252126071,47.080005900796095,7759,7759,MOSES LAKE SOUTH,MOSES LAKE,WA00128,-119.33334,47.08,GRANT,CRAB CREEK,BEVERLY,DOI BR,F,RE,I,1961,20,50000,50000,0,0,L,WA,I
-119.332814291876772,47.084865895542301,7760,7760,MOSES LAKE NORTH DAM,NORTH DAM,WA00129,-119.3328,47.08486,GRANT,CRAB CREEK,SMYRNA,MOSES LAKE IRRIGATION & REHAB DIST,P,PG,I,1930,19,50000,50000,6800,3080,L,WA,I
-95.550008713682601,47.093338128020768,7761,7761,LITTLE BEMIDJI LAKE, ,MN00025,-95.55,47.09333,BECKER,OTTER TAIL RIVER,SEASONAL DWELLINGS,STATE OF MN,S,PG,O,1938,9,13312,12480,0,0,L,MN,O
-97.413859264214736,47.097497948592761,7762,7762,ERIE DAM,BREWER LAKE,ND00030,-97.41385,47.09749,CASS,RUSH RIVER-TR,N,RUSH RIVER WRD,L,RE,RF,1970,50.6,3050,1650,130,7.73,S,ND,R
-108.535012098977845,47.120007019450341,7763,7763,WARHORSE DAM, ,MT00013,-108.535,47.12,PETROLEUM,FORDS CR. & BUFFALO CR. OFFST,MOSBY,"STATE OF MONTANA, D.N.R.C., W.R.D.",S,RE,I,1911,24,21750,12750,1300,180,L,MT,I
-108.586682078412821,47.135006997103538,7764,7764,WARHORSE WEST DIKE, ,MT03208,-108.58667,47.135,PETROLEUM,TR-FORDS CREEK,MOSBY,"STATE OF MONTANA, D.N.R.C., W.R.D.",S,RE,I,1911,16,21750,12750,1300,26,L,MT,I
-67.986669847912268,47.138339622504752,7765,7765,VIOLETTE STREAM DAM,SITE 2-VIOLETTE STREAM W/S,ME00496,-67.98667,47.13833,AROOSTOOK,VIOLETTE BROOK,VAN BUREN,VAN BUREN WATER DISTRICT,L,REOT,CS,1975,75,4480,1660,98,10,H,ME,C
-121.931684714642657,47.140005648209161,7766,7766,MUD MOUNTAIN DAM,MUD MOUNTAIN LAKE,WA00300,-121.93167,47.14,KING,WHITE RIVER,BUCKLEY,CENWS,F,ER,C,1948,425,106000,1,1,400,H,WA,C
-88.765006707136962,47.148898601158081,7767,7767,REDRIDGE DAM, ,MI00091,-88.765,47.14889,HOUGHTON,SALMON TROUT RIVER,REDRIDGE,STANTON TOWNSHIP,L,TC,R,1902,50,1480,0,74,35,S,MI,R
-95.752228784396038,47.150008094116117,7768,7768,WHITE EARTH LAKE, ,MN01000,-95.75222,47.15,BECKER,WHITE RE RIVER,SEASONAL DWELLINGS,MNDNR-DOW,S,PG,O,1937,8,56025,51875,0,0,L,MN,O
-98.786869642818033,47.162537880346022,7769,7769,JIM DAM,JIM LAKE,ND00318,-98.78686,47.16253,STUTSMAN,JAMES,JAMESTOWN,US FISH & WILDLIFE,F,RE,C,1937,9,5350,5350,0,0,L,ND,C
-95.721668803607798,47.165008128173334,7770,7770,MC CRANEY LAKE, ,MN00217,-95.72166,47.165,MAHNOMEN,WHITE EARTH RIVER,OGEMA,STATE OF MN,S,PG,O,1937,6,6312,5260,0,0,L,MN,O
-93.035007999926933,47.168338330578429,7771,7771,FLOODWOOD LAKE, ,MN00096,-93.035,47.16833,ST LOUIS,FLOODWOOD RIVER,FLOODWOOD,STATE OF MN,S,PG,O,1940,7,6213,5232,341,0,L,MN,O
